Country Code,City,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
1,87,400,0,1,0,1,3.3,2,0,23
1,87,1400,1,0,0,3,3.2,2,0,30
1,87,500,0,1,0,2,2.5,2,0,69
1,87,350,0,0,0,1,2.6,2,0,41
1,87,400,0,1,0,1,3.4,2,0,36
1,87,400,0,0,0,1,3.6,5,2,179
1,87,450,0,0,0,1,3.5,5,2,22
1,87,650,0,1,0,2,3.7,5,2,456
1,87,900,1,1,0,2,3.6,5,2,43
1,87,200,0,1,0,1,3.7,5,2,120
1,87,700,0,1,0,2,3.8,5,2,230
1,87,300,0,1,0,1,3.5,5,2,26
1,87,600,0,1,0,2,3.5,5,2,27
1,87,50,0,0,0,1,3.6,5,2,35
1,87,500,0,1,0,2,3.6,5,2,76
1,87,650,0,0,0,2,3.7,5,2,177
1,87,150,0,0,0,1,3.6,5,2,99
1,87,250,0,1,0,1,3.7,5,2,136
1,87,600,0,1,0,2,3.5,5,2,72
1,87,600,0,0,0,2,3.5,5,2,88
1,87,200,0,0,0,1,3.8,5,2,100
1,87,500,0,0,0,2,3.6,5,2,118
1,87,700,0,1,0,2,3.8,5,2,603
1,87,350,0,0,0,1,3.5,5,2,149
1,87,700,0,1,0,2,3.7,5,2,39
1,87,350,0,0,0,1,3.5,5,2,109
1,87,350,0,1,0,1,3.5,5,2,214
1,87,350,0,1,0,1,3.5,5,2,64
1,87,450,0,0,0,1,2.3,3,4,32
1,87,1000,1,0,0,3,2.4,3,4,52
1,87,500,0,0,0,2,4.0,1,5,841
1,87,200,0,0,0,1,4.0,1,5,74
1,87,1050,1,0,0,3,4.3,1,5,142
1,87,2000,0,0,0,4,4.5,0,1,524
1,87,500,0,0,0,2,3.3,2,0,132
1,87,1000,0,1,0,3,3.1,2,0,18
1,87,300,0,0,0,1,3.3,2,0,29
1,87,650,0,1,0,2,2.5,2,0,120
1,87,150,0,0,0,1,3.2,2,0,242
1,87,800,0,0,0,2,3.3,2,0,89
1,87,1500,0,0,0,3,4.5,0,1,4986
1,87,1500,0,0,0,3,4.6,0,1,1569
1,87,1200,1,1,0,3,3.8,5,2,863
1,87,600,0,0,0,2,3.9,5,2,157
1,87,2000,1,0,0,4,3.6,5,2,1428
1,87,2500,1,1,0,4,3.6,5,2,300
1,87,1000,0,0,0,3,3.6,5,2,574
1,87,1000,0,0,0,3,3.7,5,2,243
1,87,700,0,1,0,2,3.8,5,2,391
1,87,800,0,0,0,2,3.6,5,2,29
1,87,1700,1,0,0,3,3.7,5,2,395
1,87,650,0,0,0,2,3.7,5,2,2860
1,87,1700,1,1,0,3,3.6,5,2,505
1,87,1400,0,1,0,3,3.9,5,2,454
1,87,2000,1,0,0,4,3.8,5,2,203
1,87,400,0,0,0,1,3.7,5,2,79
1,87,1200,0,0,0,3,3.9,5,2,287
1,87,2100,0,0,0,4,3.8,5,2,199
1,87,450,0,0,0,1,3.5,5,2,17
1,87,2000,1,1,0,4,3.9,5,2,372
1,87,500,0,1,0,2,3.7,5,2,188
1,87,800,0,0,0,2,3.6,5,2,34
1,87,1700,1,0,0,3,3.7,5,2,774
1,87,700,0,0,0,2,3.8,5,2,256
1,87,2500,0,0,0,4,3.8,5,2,1186
1,87,2000,0,1,0,4,3.8,5,2,669
1,87,450,0,0,0,1,0.0,4,3,2
1,87,1700,1,0,0,3,4.2,1,5,113
1,87,400,0,1,0,1,4.0,1,5,518
1,87,1600,1,1,0,3,4.1,1,5,1330
1,87,1550,1,0,0,3,4.0,1,5,1203
1,87,2000,1,0,0,4,4.0,1,5,79
1,87,2000,0,0,0,4,4.2,1,5,551
1,87,1650,1,0,0,3,4.0,1,5,1093
1,87,2100,1,1,0,4,4.2,1,5,578
1,87,1300,0,0,0,3,4.2,1,5,1914
1,87,600,0,0,0,2,4.0,1,5,220
1,87,700,0,0,0,2,4.4,1,5,912
1,87,1800,1,0,0,3,4.2,1,5,436
1,87,1100,1,0,0,3,3.1,2,0,10
1,87,250,0,0,0,1,3.1,2,0,12
1,87,450,0,1,0,1,3.3,2,0,13
1,87,700,1,1,0,2,3.0,2,0,11
1,87,400,0,0,0,1,3.2,2,0,19
1,87,450,0,0,0,1,3.3,2,0,73
1,87,150,0,0,0,1,3.2,2,0,11
1,87,500,0,0,0,2,3.1,2,0,10
1,87,550,0,0,0,2,2.6,2,0,49
1,87,1200,1,0,0,3,2.8,2,0,15
1,87,200,0,0,0,1,3.2,2,0,100
1,87,1100,1,0,0,3,2.7,2,0,63
1,87,800,1,1,0,2,2.7,2,0,45
1,87,750,0,0,0,2,3.0,2,0,4
1,87,700,0,0,0,2,3.3,2,0,57
1,87,650,0,0,0,2,3.3,2,0,12
1,87,400,0,1,0,1,3.3,2,0,35
1,87,350,0,1,0,1,3.0,2,0,6
1,87,700,0,0,0,2,3.4,2,0,143
1,87,350,0,0,0,1,2.7,2,0,23
1,87,550,0,1,0,2,2.7,2,0,41
1,87,300,0,1,0,1,3.2,2,0,29
1,87,500,0,0,0,2,3.3,2,0,13
1,87,350,0,0,0,1,3.2,2,0,16
1,87,600,0,0,0,2,3.2,2,0,31
1,87,550,0,1,1,2,2.7,2,0,46
1,87,300,0,0,0,1,3.1,2,0,9
1,87,300,0,0,0,1,2.8,2,0,23
1,87,400,0,0,0,1,3.1,2,0,7
1,87,450,0,0,0,1,2.7,2,0,15
1,87,450,0,0,0,1,3.2,2,0,9
1,87,800,0,1,0,2,2.6,2,0,67
1,87,400,0,0,0,1,3.3,2,0,17
1,87,600,0,0,0,2,2.8,2,0,4
1,87,1200,1,1,0,3,3.2,2,0,74
1,87,600,0,0,0,2,3.0,2,0,5
1,87,50,0,0,0,1,2.8,2,0,8
1,87,800,1,0,0,2,3.2,2,0,50
1,87,300,0,0,0,1,2.9,2,0,16
1,87,600,0,0,0,2,3.0,2,0,20
1,87,2500,1,0,0,4,3.2,2,0,14
1,87,1100,1,0,0,3,3.4,2,0,74
1,87,550,0,0,0,2,3.1,2,0,20
1,87,1200,1,1,0,3,3.5,5,2,133
1,87,650,0,0,0,2,3.5,5,2,98
1,87,250,0,0,0,1,3.6,5,2,26
1,87,500,0,0,0,2,3.7,5,2,68
1,87,1000,1,0,0,3,3.6,5,2,283
1,87,1200,1,0,0,3,3.5,5,2,21
1,87,150,0,0,0,1,3.5,5,2,23
1,87,600,0,1,0,2,3.6,5,2,55
1,87,750,0,1,0,2,3.5,5,2,102
1,87,500,0,0,0,2,2.4,3,4,20
1,87,350,0,0,0,1,2.1,3,4,54
1,87,800,0,1,0,2,2.4,3,4,39
1,87,200,0,0,0,1,2.9,2,0,6
1,87,250,0,0,0,1,3.0,2,0,15
1,87,200,0,0,0,1,2.9,2,0,7
1,87,300,0,0,0,1,2.9,2,0,16
1,87,300,0,0,0,1,3.0,2,0,6
1,87,400,0,0,0,1,2.9,2,0,9
1,87,350,0,0,0,1,2.9,2,0,5
1,87,150,0,0,0,1,2.9,2,0,4
1,87,500,0,1,0,2,2.5,2,0,50
1,87,100,0,0,0,1,3.1,2,0,12
1,87,500,0,0,0,2,3.2,2,0,79
1,87,150,0,0,0,1,3.3,2,0,20
1,87,650,0,1,0,2,3.2,2,0,52
1,87,500,0,1,0,2,3.3,2,0,26
1,87,350,0,0,0,1,3.2,2,0,11
1,87,700,0,0,0,2,2.9,2,0,13
1,87,700,0,0,0,2,3.1,2,0,75
1,87,150,0,0,0,1,3.3,2,0,26
1,87,700,0,0,0,2,2.9,2,0,10
1,87,300,0,0,0,1,3.2,2,0,6
1,87,500,0,0,0,2,3.3,2,0,12
1,87,350,0,1,0,1,3.1,2,0,22
1,87,400,0,0,0,1,3.2,2,0,30
1,87,100,0,0,0,1,3.3,2,0,12
1,87,400,0,0,0,1,2.6,2,0,15
1,87,300,0,0,0,1,3.2,2,0,10
1,87,400,0,0,0,1,3.0,2,0,11
1,87,400,0,0,0,1,3.0,2,0,16
1,87,100,0,0,0,1,3.4,2,0,15
1,87,600,0,0,0,2,3.1,2,0,8
1,87,450,0,0,0,1,2.7,2,0,18
1,87,400,0,0,0,1,3.1,2,0,10
1,87,100,0,0,0,1,3.3,2,0,20
1,87,550,0,0,0,2,3.3,2,0,16
1,87,500,0,0,0,2,3.4,2,0,39
1,87,800,0,1,0,2,2.9,2,0,66
1,87,500,0,1,0,2,3.1,2,0,54
1,87,500,0,0,0,2,3.1,2,0,44
1,87,600,0,0,0,2,3.1,2,0,15
1,87,800,1,0,0,2,2.9,2,0,14
1,87,350,0,0,0,1,3.0,2,0,4
1,87,200,0,0,0,1,3.1,2,0,13
1,87,300,0,0,0,1,3.2,2,0,31
1,87,550,0,0,0,2,3.6,5,2,22
1,87,450,0,0,0,1,3.5,5,2,21
1,87,300,0,0,0,1,0.0,4,3,2
1,87,300,0,0,0,1,0.0,4,3,0
1,87,150,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,3
1,87,400,0,1,0,1,0.0,4,3,2
1,87,350,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,2
1,87,550,0,0,0,2,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,1
1,87,450,0,0,0,1,0.0,4,3,2
1,87,350,0,0,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,200,0,0,0,1,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,3
1,87,300,0,0,0,1,0.0,4,3,0
1,87,400,0,0,0,1,0.0,4,3,3
1,87,400,0,1,0,1,3.1,2,0,10
1,87,2200,1,0,0,4,3.5,5,2,218
1,87,300,0,0,0,1,0.0,4,3,1
1,87,1500,1,0,0,3,0.0,4,3,1
1,87,300,0,0,0,1,0.0,4,3,1
1,87,200,0,0,0,1,0.0,4,3,1
1,87,250,0,0,0,1,3.4,2,0,44
1,87,500,0,0,0,2,3.0,2,0,7
1,87,100,0,0,0,1,3.1,2,0,4
1,87,250,0,1,0,1,2.7,2,0,4
1,87,250,0,0,0,1,2.8,2,0,8
1,87,400,0,1,0,1,2.7,2,0,7
1,87,450,0,1,0,1,3.2,2,0,56
1,87,150,0,1,0,1,3.3,2,0,6
1,87,600,0,0,0,2,3.0,2,0,4
1,87,100,0,1,0,1,2.6,2,0,10
1,87,550,0,0,0,2,3.3,2,0,40
1,87,700,0,1,0,2,3.4,2,0,49
1,87,100,0,0,0,1,3.0,2,0,4
1,87,400,0,0,0,1,2.7,2,0,9
1,87,450,0,1,0,1,2.6,2,0,102
1,87,200,0,0,0,1,3.8,5,2,183
1,87,650,0,1,0,2,3.7,5,2,270
1,87,600,0,1,0,2,3.6,5,2,75
1,87,800,1,1,0,2,3.5,5,2,116
1,87,250,0,0,0,1,0.0,4,3,0
1,87,250,0,1,0,1,0.0,4,3,3
1,87,300,0,0,0,1,0.0,4,3,3
1,87,250,0,0,0,1,0.0,4,3,2
1,87,300,0,1,0,1,0.0,4,3,2
1,87,600,0,0,0,2,0.0,4,3,2
1,87,400,0,1,0,1,0.0,4,3,0
1,87,200,0,1,0,1,0.0,4,3,3
1,87,350,0,1,0,1,0.0,4,3,1
1,87,300,0,1,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,1
1,87,300,0,1,0,1,3.4,2,0,22
1,87,600,0,1,0,2,3.0,2,0,32
1,87,1000,1,1,0,3,3.1,2,0,8
1,87,500,0,1,0,2,3.4,2,0,45
1,87,700,0,0,0,2,2.5,2,0,47
1,87,650,0,1,0,2,3.4,2,0,59
1,87,550,0,1,0,2,2.9,2,0,39
1,87,650,0,1,0,2,2.9,2,0,31
1,87,800,0,1,0,2,2.8,2,0,54
1,87,250,0,0,0,1,3.3,2,0,40
1,87,500,0,0,0,2,2.6,2,0,50
1,87,600,0,0,0,2,3.1,2,0,18
1,87,500,0,0,0,2,3.1,2,0,33
1,87,300,0,1,0,1,3.0,2,0,41
1,87,200,0,0,0,1,3.5,5,2,70
1,87,550,0,1,0,2,3.7,5,2,269
1,87,600,0,0,0,2,3.8,5,2,472
1,87,500,0,1,0,2,3.8,5,2,21
1,87,1000,0,1,0,3,3.7,5,2,57
1,87,550,0,0,0,2,3.8,5,2,63
1,87,550,0,0,0,2,3.5,5,2,54
1,87,1000,1,0,0,3,0.0,4,3,2
1,87,500,0,0,0,2,3.5,5,2,515
1,87,150,0,0,0,1,4.1,1,5,577
1,87,300,0,0,0,1,3.4,2,0,32
1,87,300,0,0,0,1,3.2,2,0,23
1,87,600,0,0,0,2,3.3,2,0,23
1,87,500,0,0,0,2,3.3,2,0,12
1,87,550,0,0,0,2,3.1,2,0,20
1,87,200,0,0,0,1,3.3,2,0,7
1,87,450,0,0,0,1,3.2,2,0,11
1,87,450,0,1,0,1,2.8,2,0,13
1,87,300,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,0
1,87,700,0,0,0,2,0.0,4,3,0
1,87,400,0,0,0,1,4.2,1,5,762
1,87,250,0,0,0,1,2.8,2,0,8
1,87,400,0,1,0,1,2.6,2,0,5
1,87,250,0,0,0,1,3.3,2,0,13
1,87,400,0,0,0,1,3.1,2,0,24
1,87,500,0,1,0,2,3.1,2,0,18
1,87,350,0,0,0,1,2.9,2,0,13
1,87,500,0,0,0,2,2.8,2,0,14
1,87,250,0,0,0,1,3.0,2,0,74
1,87,450,0,0,0,1,2.7,2,0,18
1,87,450,0,0,0,1,2.8,2,0,14
1,87,200,0,0,0,1,3.0,2,0,7
1,87,200,0,0,0,1,3.2,2,0,15
1,87,200,0,0,0,1,2.8,2,0,9
1,87,100,0,0,0,1,3.1,2,0,8
1,87,150,0,0,0,1,3.0,2,0,11
1,87,250,0,1,0,1,3.4,2,0,17
1,87,250,0,0,0,1,2.9,2,0,11
1,87,700,0,0,0,2,2.6,2,0,46
1,87,600,0,1,0,2,2.6,2,0,10
1,87,250,0,1,0,1,3.2,2,0,4
1,87,200,0,1,0,1,3.4,2,0,188
1,87,200,0,0,0,1,3.0,2,0,9
1,87,500,0,1,0,2,2.6,2,0,8
1,87,400,0,0,0,1,3.1,2,0,7
1,87,500,0,1,0,2,2.7,2,0,64
1,87,400,0,0,0,1,3.3,2,0,61
1,87,300,0,0,0,1,3.0,2,0,13
1,87,600,0,0,0,2,2.9,2,0,7
1,87,900,0,1,0,2,3.4,2,0,31
1,87,300,0,1,0,1,3.0,2,0,8
1,87,200,0,0,0,1,2.8,2,0,8
1,87,500,0,1,0,2,2.9,2,0,17
1,87,400,0,0,0,1,2.8,2,0,34
1,87,300,0,0,0,1,3.3,2,0,29
1,87,350,0,0,0,1,3.1,2,0,21
1,87,200,0,1,0,1,2.8,2,0,7
1,87,500,0,0,0,2,2.7,2,0,25
1,87,300,0,0,0,1,3.4,2,0,31
1,87,350,0,0,0,1,3.0,2,0,10
1,87,300,0,1,0,1,3.2,2,0,23
1,87,350,0,0,0,1,3.1,2,0,7
1,87,250,0,0,0,1,3.1,2,0,13
1,87,250,0,0,0,1,3.1,2,0,10
1,87,600,0,1,0,2,3.5,5,2,22
1,87,500,0,1,0,2,3.5,5,2,66
1,87,200,0,0,0,1,3.8,5,2,70
1,87,600,0,1,0,2,3.8,5,2,270
1,87,800,0,1,0,2,3.7,5,2,40
1,87,500,0,0,0,2,3.5,5,2,54
1,87,500,0,0,0,2,0.0,4,3,3
1,87,350,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,0
1,87,800,0,1,0,2,2.4,3,4,41
1,87,400,0,1,0,1,2.1,3,4,121
1,87,500,0,1,0,2,2.2,3,4,120
1,87,800,0,1,0,2,4.1,1,5,675
1,87,2000,0,0,0,4,3.3,2,0,20
1,87,5000,1,0,0,4,3.5,5,2,114
1,87,2000,0,0,0,4,3.9,5,2,90
1,87,3000,1,0,0,4,3.5,5,2,39
1,87,4500,1,0,0,4,3.8,5,2,273
1,87,4500,1,0,0,4,4.0,1,5,189
1,87,1000,1,0,0,3,3.5,5,2,26
1,87,600,0,0,0,2,2.5,2,0,66
1,87,650,0,0,0,2,3.1,2,0,15
1,87,650,0,0,0,2,3.1,2,0,81
1,87,400,0,0,0,1,3.3,2,0,205
1,87,1000,1,0,0,3,3.1,2,0,54
1,87,700,0,0,0,2,2.5,2,0,81
1,87,650,0,1,0,2,3.2,2,0,67
1,87,150,0,0,0,1,2.9,2,0,8
1,87,1000,1,1,0,3,2.6,2,0,72
1,87,250,0,0,0,1,3.4,2,0,51
1,87,700,0,1,0,2,3.2,2,0,75
1,87,250,0,0,0,1,2.7,2,0,27
1,87,200,0,0,0,1,3.2,2,0,15
1,87,400,0,0,0,1,2.6,2,0,32
1,87,1500,1,0,0,3,3.0,2,0,7
1,87,450,0,0,0,1,2.9,2,0,49
1,87,400,0,0,0,1,3.1,2,0,12
1,87,500,0,0,0,2,2.6,2,0,26
1,87,250,0,0,0,1,3.3,2,0,25
1,87,350,0,0,0,1,2.9,2,0,12
1,87,850,1,0,0,2,2.5,2,0,55
1,87,1000,1,0,0,3,3.2,2,0,18
1,87,700,0,1,0,2,3.4,2,0,98
1,87,200,0,0,0,1,3.1,2,0,8
1,87,350,0,0,0,1,2.9,2,0,6
1,87,400,0,0,0,1,2.7,2,0,10
1,87,700,1,1,0,2,3.3,2,0,171
1,87,500,0,1,0,2,3.2,2,0,66
1,87,600,0,0,0,2,3.1,2,0,11
1,87,2200,1,0,0,4,3.1,2,0,10
1,87,300,0,0,0,1,3.6,5,2,26
1,87,500,0,0,0,2,3.5,5,2,14
1,87,400,0,1,0,1,3.8,5,2,330
1,87,1000,0,1,0,3,3.8,5,2,25
1,87,2000,1,1,0,4,3.7,5,2,393
1,87,300,0,1,0,1,3.9,5,2,200
1,87,1800,1,1,0,3,3.5,5,2,148
1,87,600,0,0,0,2,3.8,5,2,202
1,87,300,0,0,0,1,3.6,5,2,58
1,87,1000,1,0,0,3,0.0,4,3,2
1,87,450,0,0,0,1,2.3,3,4,52
1,87,2900,1,0,0,4,4.1,1,5,665
1,87,2100,1,0,0,4,4.1,1,5,278
1,87,1000,0,0,0,3,4.1,1,5,3495
1,87,500,0,0,0,2,2.8,2,0,8
1,87,450,0,0,0,1,3.0,2,0,63
1,87,400,0,0,0,1,3.3,2,0,13
1,87,500,0,0,0,2,2.7,2,0,19
1,87,700,0,0,0,2,3.1,2,0,55
1,87,550,0,0,0,2,3.1,2,0,53
1,87,300,0,0,0,1,2.9,2,0,13
1,87,150,0,0,0,1,2.9,2,0,7
1,87,500,0,0,0,2,3.2,2,0,19
1,87,2000,1,0,0,4,3.7,5,2,131
1,87,200,0,0,0,1,3.6,5,2,25
1,87,1000,1,0,0,3,3.8,5,2,194
1,87,450,0,0,0,1,3.7,5,2,162
1,87,400,0,0,0,1,0.0,4,3,1
1,87,300,0,0,0,1,0.0,4,3,2
1,87,2600,1,1,0,4,4.2,1,5,2549
1,87,400,0,0,0,1,2.7,2,0,11
1,87,200,0,0,0,1,2.9,2,0,5
1,87,1000,1,0,0,3,2.9,2,0,7
1,87,200,0,0,0,1,2.7,2,0,14
1,87,600,0,0,0,2,2.9,2,0,6
1,87,550,0,0,0,2,3.0,2,0,5
1,87,300,0,0,0,1,3.2,2,0,17
1,87,600,0,1,0,2,2.5,2,0,6
1,87,600,0,0,0,2,3.1,2,0,16
1,87,400,0,0,0,1,3.1,2,0,12
1,87,600,0,0,0,2,2.9,2,0,11
1,87,700,0,0,0,2,3.1,2,0,6
1,87,950,1,0,0,2,2.8,2,0,17
1,87,800,1,0,0,2,3.0,2,0,22
1,87,550,0,0,0,2,3.0,2,0,5
1,87,500,0,0,0,2,3.1,2,0,8
1,87,900,1,0,0,2,2.8,2,0,10
1,87,500,0,0,0,2,2.9,2,0,15
1,87,900,1,0,0,2,2.9,2,0,6
1,87,300,0,0,0,1,2.8,2,0,5
1,87,550,0,0,0,2,2.9,2,0,5
1,87,1000,1,0,0,3,3.1,2,0,16
1,87,450,0,0,0,1,2.9,2,0,6
1,87,700,0,0,0,2,3.9,5,2,23
1,87,150,0,0,0,1,0.0,4,3,1
1,87,200,0,0,0,1,0.0,4,3,1
1,87,600,0,1,0,2,0.0,4,3,0
1,87,1000,0,0,0,3,0.0,4,3,0
1,87,600,0,0,0,2,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,2
1,87,650,0,0,0,2,0.0,4,3,0
1,87,600,0,0,0,2,0.0,4,3,2
1,87,300,0,0,0,1,0.0,4,3,1
1,87,400,0,0,0,1,0.0,4,3,3
1,87,450,0,0,0,1,0.0,4,3,3
1,87,350,0,0,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,0
1,87,500,0,0,0,2,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,2
1,87,150,0,0,0,1,0.0,4,3,2
1,87,500,0,0,0,2,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,2
1,87,450,0,0,0,1,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,2
1,87,1000,1,0,0,3,0.0,4,3,0
1,87,2000,1,0,0,4,2.7,2,0,17
1,87,3200,1,0,0,4,3.4,2,0,39
1,87,3000,1,0,0,4,3.3,2,0,57
1,87,500,0,0,0,2,3.0,2,0,8
1,87,500,0,0,0,2,3.2,2,0,13
1,87,450,0,0,0,1,3.1,2,0,7
1,87,450,0,0,0,1,3.1,2,0,8
1,87,400,0,0,0,1,0.0,4,3,1
1,87,400,0,0,0,1,0.0,4,3,0
1,87,600,0,0,0,2,0.0,4,3,0
1,87,400,0,0,0,1,0.0,4,3,3
1,87,500,0,0,0,2,0.0,4,3,0
1,87,550,0,0,0,2,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,0
1,87,400,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,600,0,0,0,2,0.0,4,3,1
1,87,400,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,450,0,0,0,1,0.0,4,3,3
1,87,500,0,0,0,2,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,0
1,87,600,0,0,0,2,0.0,4,3,1
1,87,700,0,1,0,2,3.2,2,0,93
1,87,400,0,0,0,1,3.3,2,0,78
1,87,450,0,0,0,1,3.1,2,0,7
1,87,450,0,0,0,1,2.5,2,0,52
1,87,1550,1,1,0,3,3.3,2,0,191
1,87,500,0,0,0,2,3.4,2,0,75
1,87,350,0,0,0,1,3.3,2,0,51
1,87,650,0,1,0,2,3.3,2,0,35
1,87,800,0,1,0,2,3.4,2,0,297
1,87,800,0,0,0,2,3.2,2,0,245
1,87,650,0,1,0,2,2.7,2,0,68
1,87,500,0,0,0,2,3.3,2,0,105
1,87,200,0,1,0,1,3.4,2,0,45
1,87,800,1,1,0,2,3.0,2,0,183
1,87,200,0,0,0,1,3.0,2,0,15
1,87,400,0,1,0,1,2.8,2,0,75
1,87,400,0,1,0,1,3.2,2,0,17
1,87,300,0,1,0,1,3.3,2,0,20
1,87,300,0,0,0,1,3.4,2,0,214
1,87,600,0,1,0,2,2.6,2,0,146
1,87,250,0,1,0,1,3.4,2,0,103
1,87,550,0,1,0,2,3.3,2,0,250
1,87,800,0,1,0,2,3.4,2,0,50
1,87,400,0,0,0,1,3.2,2,0,14
1,87,800,0,1,0,2,2.8,2,0,120
1,87,700,0,1,0,2,3.0,2,0,34
1,87,150,0,1,0,1,3.3,2,0,62
1,87,500,0,1,0,2,3.4,2,0,218
1,87,800,0,1,0,2,3.4,2,0,217
1,87,500,0,1,0,2,2.8,2,0,183
1,87,850,1,1,0,2,3.4,2,0,155
1,87,800,1,1,0,2,2.8,2,0,198
1,87,600,0,1,1,2,3.4,2,0,485
1,87,600,0,1,1,2,3.2,2,0,134
1,87,350,0,1,0,1,3.3,2,0,37
1,87,600,0,1,0,2,3.6,5,2,61
1,87,900,0,1,0,2,3.5,5,2,226
1,87,500,0,1,0,2,3.9,5,2,100
1,87,1000,0,1,0,3,3.9,5,2,113
1,87,850,0,1,0,2,3.9,5,2,50
1,87,650,0,1,0,2,3.8,5,2,306
1,87,750,0,1,0,2,3.5,5,2,361
1,87,600,0,1,0,2,3.6,5,2,290
1,87,800,0,1,0,2,3.7,5,2,93
1,87,400,0,1,0,1,3.7,5,2,370
1,87,700,0,1,0,2,3.8,5,2,55
1,87,600,0,1,0,2,3.7,5,2,132
1,87,400,0,1,0,1,3.7,5,2,145
1,87,250,0,0,0,1,3.8,5,2,45
1,87,350,0,0,0,1,3.5,5,2,52
1,87,500,0,1,0,2,3.7,5,2,99
1,87,150,0,0,0,1,3.6,5,2,82
1,87,850,1,1,0,2,3.5,5,2,99
1,87,100,0,0,0,1,3.6,5,2,114
1,87,650,0,0,0,2,3.6,5,2,427
1,87,600,0,0,0,2,3.7,5,2,408
1,87,700,0,1,0,2,3.5,5,2,60
1,87,700,0,1,0,2,3.6,5,2,412
1,87,1500,0,0,0,3,3.9,5,2,38
1,87,450,0,0,0,1,3.7,5,2,137
1,87,700,0,1,0,2,3.5,5,2,259
1,87,1500,0,1,0,3,3.6,5,2,148
1,87,850,0,1,0,2,3.6,5,2,268
1,87,400,0,1,0,1,3.9,5,2,91
1,87,1500,1,1,0,3,3.5,5,2,104
1,87,1500,1,0,0,3,3.5,5,2,168
1,87,1000,1,1,0,3,3.6,5,2,305
1,87,650,0,1,0,2,3.8,5,2,75
1,87,950,0,1,0,2,3.7,5,2,41
1,87,800,0,1,0,2,3.5,5,2,34
1,87,700,0,0,0,2,2.3,3,4,185
1,87,450,0,1,0,1,2.3,3,4,18
1,87,550,0,1,0,2,2.4,3,4,137
1,87,400,0,1,0,1,2.0,3,4,84
1,87,600,0,1,0,2,2.2,3,4,182
1,87,700,0,1,0,2,4.4,1,5,84
1,87,300,0,1,0,1,4.0,1,5,308
1,87,900,1,1,0,2,4.0,1,5,153
1,87,500,0,1,0,2,4.0,1,5,244
1,87,700,0,1,0,2,4.1,1,5,84
1,87,800,0,1,0,2,4.0,1,5,255
1,87,300,0,1,0,1,4.3,1,5,126
1,87,1000,0,1,0,3,4.0,1,5,53
1,87,250,0,1,0,1,4.1,1,5,135
1,87,300,0,0,0,1,3.2,2,0,10
1,87,300,0,0,0,1,3.3,2,0,47
1,87,100,0,0,0,1,0.0,4,3,1
1,87,600,0,0,0,2,0.0,4,3,2
1,87,300,0,0,0,1,0.0,4,3,2
1,87,1200,1,1,0,3,4.2,1,5,278
1,87,300,0,0,0,1,3.2,2,0,20
1,87,350,0,1,0,1,2.7,2,0,7
1,87,350,0,0,0,1,3.0,2,0,6
1,87,400,0,0,0,1,3.2,2,0,13
1,87,300,0,0,0,1,3.1,2,0,14
1,87,150,0,0,0,1,2.9,2,0,18
1,87,250,0,0,0,1,3.0,2,0,6
1,87,450,0,0,0,1,3.1,2,0,7
1,87,350,0,0,0,1,3.1,2,0,10
1,87,700,0,0,0,2,3.2,2,0,21
1,87,350,0,0,0,1,3.5,5,2,25
1,87,600,0,1,0,2,3.5,5,2,24
1,87,300,0,0,0,1,0.0,4,3,3
1,87,450,0,0,0,1,0.0,4,3,2
1,87,300,0,1,0,1,2.6,2,0,4
1,87,450,0,0,0,1,3.2,2,0,19
1,87,150,0,0,0,1,2.9,2,0,5
1,87,350,0,1,0,1,2.8,2,0,7
1,87,300,0,0,0,1,2.9,2,0,4
1,87,150,0,0,0,1,2.7,2,0,20
1,87,300,0,1,0,1,3.1,2,0,13
1,87,1100,1,1,0,3,3.2,2,0,51
